?? [s],1.eps1 [%],2.eps1 [%],3.eps1 [%],4.eps1 [%],5.eps1 [%],6.eps1 [%],7.eps1 [%],8.eps1 [%],9.eps1 [%],10.eps1 [%],11.eps1 [%],12.eps1 [%],13.eps1 [%],14.eps1 [%],15.eps1 [%],16.eps1 [%]
670.000026,4.689602,3.223611,1.162792,,5.578500,3.024571,2.321058,5.452397,5.495136,4.109189,2.475110,2.452709,3.014879,0.991271,0.399173,0.623580
670.500026,4.787010,3.291556,1.178726,,5.699523,3.082941,2.368464,5.563718,5.618892,4.198861,2.533040,2.498093,3.038570,1.013483,0.408255,0.636599
671.000026,4.871211,3.344895,1.198839,,5.814702,3.124570,2.400107,5.682560,5.742093,4.292908,2.608991,2.547197,3.077569,1.032295,0.426540,0.631811
671.500026,4.962048,3.399024,1.225726,,5.921021,3.159490,2.428250,5.813685,5.865046,4.386342,2.674353,2.597585,3.139879,1.037752,0.435806,0.636994
672.000026,5.053979,3.455886,1.248812,,6.029384,3.200195,2.457693,5.952758,5.976833,4.470144,2.732184,2.659433,3.210504,1.045797,0.436596,0.634746
672.500026,5.163312,3.519900,1.261802,,6.145578,3.248979,2.498215,6.078002,6.095819,4.570956,2.771369,2.716715,3.276776,1.077346,0.431106,0.646312
673.000026,5.259586,3.570576,1.281557,,6.248394,3.291837,2.534261,6.192421,6.201752,4.649087,2.807478,2.771101,3.382064,1.093944,0.440181,0.665449
673.500026,5.349430,3.635385,1.295553,,6.342169,3.333250,2.568033,6.277057,6.305778,4.741663,2.850108,2.817371,3.473134,1.119807,0.451231,0.662839
674.000026,5.413441,3.687398,1.304678,,6.423335,3.382851,2.608548,6.370679,6.396448,4.819688,2.909355,2.864770,3.517325,1.137220,0.461191,0.663247
674.500026,5.485550,3.745068,1.316381,,6.508611,3.433158,2.647767,6.455117,6.491030,4.907567,2.967752,2.918405,3.514284,1.156024,0.466580,0.653342
675.000026,5.556104,3.786754,1.316590,,6.603686,3.482754,2.689130,6.566286,6.593164,4.992065,3.024632,2.960656,3.526539,1.161427,0.484860,0.660112
675.500026,5.647285,3.861355,1.343953,,6.695398,3.510134,2.706127,6.654756,6.695682,5.068033,3.074070,3.012398,3.585812,1.169801,0.488994,0.669222
676.000026,5.730479,3.913898,1.348363,,6.799825,3.553479,2.741713,6.772523,6.805511,5.145670,3.122321,3.069559,3.676549,1.185123,0.483907,0.681663
676.500026,5.824825,3.980226,1.382679,,6.891013,3.591020,2.768150,6.873706,6.906006,5.229559,3.165445,3.135458,3.748827,1.199238,0.474390,0.700375
677.000026,5.911018,4.011503,1.406079,,6.987855,3.647162,2.814412,6.978730,7.007104,5.306609,3.206902,3.190149,3.820086,1.217759,0.472420,0.706620
677.500026,5.999334,4.055758,1.419723,,7.076669,3.700730,2.855017,7.063666,7.096464,5.364898,3.258094,3.231223,3.858006,1.249039,0.488769,0.705667
678.000026,6.082083,4.093857,1.440677,,7.166518,3.743969,2.891643,7.143690,7.186185,5.434865,3.302621,3.280104,3.897460,1.269032,0.488571,0.690582
678.500026,6.159096,4.148586,1.444103,,7.247871,3.782487,2.921411,7.225690,7.270634,5.508309,3.341472,3.325240,3.931167,1.284194,0.485509,0.702024
679.000026,6.236262,4.194129,1.477463,,7.324704,3.803302,2.936035,7.311732,7.357378,5.596318,3.377923,3.369986,3.972979,1.295588,0.477700,0.716925
679.500026,6.305549,4.242315,1.488101,,7.391766,3.829155,2.951750,7.399764,7.440180,5.658662,3.418115,3.402920,4.015269,1.307464,0.481874,0.734927
680.000026,6.381035,4.292613,1.517092,,7.465052,3.856304,2.974098,7.490837,7.525480,5.725310,3.470300,3.435092,4.057747,1.324041,0.502782,0.740061
680.500026,6.457739,4.349879,1.532346,,7.559818,3.905626,3.014110,7.589157,7.611833,5.798066,3.519117,3.481818,4.102355,1.326670,0.525093,0.744893
681.000026,6.558614,4.418900,1.553775,,7.675147,3.969035,3.072584,7.714237,7.709229,5.892228,3.580224,3.537682,4.176806,1.340140,0.541167,0.755828
681.500026,6.682740,4.493194,1.574898,,7.822632,4.045590,3.137086,7.870325,7.831077,6.016752,3.655201,3.618331,4.259380,1.358521,0.563475,0.751284
682.000026,6.872726,4.619195,1.621253,,8.037056,4.166623,3.242609,8.093771,8.034004,6.210744,3.778170,3.756527,4.395490,1.391504,0.568925,0.753779
682.500026,6.971489,4.678782,1.641793,,8.157116,4.231673,3.296221,8.208681,8.145536,6.314402,3.846353,3.832915,4.457335,1.415914,1.261945,1.019771
683.000026,,,,,,,,,,,,,,,1.237604,0.980974
683.500026,,,2.616207,5.000651,,,,,,,,,,,1.159512,0.841190
684.000026,,,2.508919,4.885135,,,,,,,,,,,0.421553,0.430671
684.500026,,,2.348848,4.665035,,,,,,,,,,,0.359928,0.351580
685.000026,,,2.399866,4.599992,,,,,,,,,,,0.372639,0.343726
685.500026,,,2.434453,4.537394,,,,,,,,,,,0.348512,0.341784
686.000026,,,2.437294,4.515693,,,,,,,,,,,0.365652,0.310420
686.500026,,,2.327921,4.555572,,,,,,,,,,,0.353634,0.295992
687.000026,,,2.292829,4.600205,,,,,,,,,,,0.362529,0.284292
