Ê±¼ä,9_1,7_1,7_2,7_3,7_4,7_5,9_10,9_9,7_6,7_7,7_8,7_9
2016-11-30 10:03:15,-183.72, 13457, 14303,     0,     0,     0,-1.397, 0.000,     0,     0,     0,     0
2016-11-30 10:03:16,-184.05, 13799, 14663,     0,     0,     0,-1.443, 0.000,     0,     0,     0,     0
2016-11-30 10:03:17,-184.02, 14045, 14924,     0,     0,     0,-1.470, 0.000,     0,     0,     0,     0
2016-11-30 10:03:18,-184.44, 14377, 15281,     0,     0,     0,-1.509, 0.000,     0,     0,     0,     0
2016-11-30 10:03:19,-184.35, 14623, 15548,     0,     0,     0,-1.532, 0.000,     0,     0,     0,     0
2016-11-30 10:03:20,-184.75, 14949, 15898,     0,     0,     0,-1.563, 0.000,     0,     0,     0,     0
2016-11-30 10:03:21,-184.62, 15209, 16174,     0,     0,     0,-1.571, 0.000,     0,     0,     0,     0
2016-11-30 10:03:22,-185.22, 15530, 16525,     0,     0,     0,-1.640, 0.000,     0,     0,     0,     0
2016-11-30 10:03:23,-185.36, 15880, 16892,     0,     0,     0,-1.667, 0.000,     0,     0,     0,     0
2016-11-30 10:03:24,-185.13, 16105, 17135,     0,     0,     0,-1.694, 0.000,     0,     0,     0,     0
2016-11-30 10:03:25,-185.80, 16392, 17456,     0,     0,     0,-1.717, 0.000,     0,     0,     0,     0
2016-11-30 10:03:26,-185.56, 16656, 17739,     0,     0,     0,-1.775, 0.000,     0,     0,     0,     0
2016-11-30 10:03:27,-186.13, 17102, 18218,     0,     0,     0,-1.798, 0.000,     0,     0,     0,     0
2016-11-30 10:03:28,-185.82, 17473, 18475,     0,     0,     0,-1.814, 0.000,     0,     0,     0,     0
2016-11-30 10:03:29,-186.50, 17968, 18831,     0,     0,     0,-1.860, 0.000,     0,     0,     0,     0
2016-11-30 10:03:30,-186.29, 18364, 19090,     0,     0,     0,-1.895, 0.000,     0,     0,     0,     0
2016-11-30 10:03:31,-186.77, 18868, 19444,     0,     0,     0,-1.914, 0.000,     0,     0,     0,     0
2016-11-30 10:03:32,-187.04, 19781, 19786,     0,     0,     0,-1.960, 0.000,     0,     0,     0,     0
2016-11-30 10:03:33,-186.75, 22110, 20038,     0,     0,     0,-1.988, 0.000,     0,     0,     0,     0
2016-11-30 10:03:34,-187.40, 68796, 20399,     0,     0,     0,-2.022, 0.000,     0,     0,     0,     0
2016-11-30 10:03:35,-187.13,     0, 20669,     0,     0,     0,-2.061, 0.000,     0,     0,     0,     0
2016-11-30 10:03:36,-187.78,     0, 21008,     0,     0,     0,-2.092, 0.000,     0,     0,     0,     0
2016-11-30 10:03:37,-187.49,     0, 21260,     0,     0,     0,-2.115, 0.000,     0,     0,     0,     0
2016-11-30 10:03:38,-188.19,     0, 21567,     0,     0,     0,-2.153, 0.000,     0,     0,     0,     0
2016-11-30 10:03:39,-187.82,     0, 21864,     0,     0,     0,-2.188, 0.000,     0,     0,     0,     0
2016-11-30 10:03:40,-188.44,     0, 22171,     0,     0,     0,-2.211, 0.000,     0,     0,     0,     0
2016-11-30 10:03:41,-188.58,     0, 22689,     0,     0,     0,-2.238, 0.000,     0,     0,     0,     0
2016-11-30 10:03:42,-188.27,     0, 22951,     0,     0,     0,-2.265, 0.000,     0,     0,     0,     0
2016-11-30 10:03:43,-188.99,     0, 23293,     0,     0,     0,-2.308, 0.000,     0,     0,     0,     0
2016-11-30 10:03:44,-188.67,     0, 23555,     0,     0,     0,-2.327, 0.000,     0,     0,     0,     0
2016-11-30 10:03:45,-189.27,     0, 23892,     0,     0,     0,-2.362, 0.000,     0,     0,     0,     0
2016-11-30 10:03:46,-188.99,     0, 24158,     0,     0,     0,-2.393, 0.000,     0,     0,     0,     0
2016-11-30 10:03:47,-189.68,     0, 24492,     0,     0,     0,-2.427, 0.000,     0,     0,     0,     0
2016-11-30 10:03:48,-189.44,     0, 24759,     0,     0,     0,-2.451, 0.000,     0,     0,     0,     0
2016-11-30 10:03:49,-190.06,     0, 25074,     0,     0,     0,-2.481, 0.000,     0,     0,     0,     0
2016-11-30 10:03:50,-190.19,     0, 25449,     0,     0,     0,-2.524, 0.000,     0,     0,     0,     0
2016-11-30 10:03:51,-189.95,     0, 25719,     0,     0,     0,-2.551, 0.000,     0,     0,     0,     0
2016-11-30 10:03:52,-190.53,     0, 26207,     0,     0,     0,-2.582, 0.000,     0,     0,     0,     0
2016-11-30 10:03:53,-190.36,     0, 26475,     0,     0,     0,-2.605, 0.000,     0,     0,     0,     0
2016-11-30 10:03:54,-190.94,     0, 26837,     0,     0,     0,-2.640, 0.000,     0,     0,     0,     0
2016-11-30 10:03:55,-190.63,     0, 27104,     0,     0,     0,-2.667, 0.000,     0,     0,     0,     0
2016-11-30 10:03:56,-191.23,     0, 27433,     0,     0,     0,-2.701, 0.000,     0,     0,     0,     0
2016-11-30 10:03:57,-191.31,     0, 27810,     0,     0,     0,-2.736, 0.000,     0,     0,     0,     0
